instance,source,n_vars,n_cons,kappa,solver,x,obj_nominal,obj_mean,obj_std,obj_lower95,obj_upper95,solve_time,converged,iters,gamma_star,calib_coverage,winner_phase,S,feasibility_rate,infeasibility_rate,mean_obj,std_obj,mean_violation,max_violation,n_test
primal1,NETLIB,325,85,0.05,FuzzyPD-LP,"[2.78788498e-02 0.00000000e+00 2.63402246e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.32376516e-03
 0.00000000e+00 3.71938303e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 8.15599197e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.35307638e-03
 0.00000000e+00 1.26967857e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.86391208e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 7.29492723e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.17145047e-03 0.00000000e+00 0.00000000e+00 2.76945206e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 7.51728992e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.29162759e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.04001477e-03 0.00000000e+00 3.00145102e-03 1.18801793e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.48959720e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.34422561e-03 3.34114254e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.87418529e-03 0.00000000e+00
 0.00000000e+00 5.59319602e-05 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.22597333e-02 0.00000000e+00 0.00000000e+00 5.12171535e-04
 0.00000000e+00 0.00000000e+00 5.58374309e-03 0.00000000e+00
 0.00000000e+00 2.18902608e-02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.54684919e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 7.52340617e-04 0.00000000e+00 0.00000000e+00
 4.10158449e-03 1.95831128e-04 1.08212470e-04 4.84324540e-03
 0.00000000e+00 0.00000000e+00 1.47584497e-03 0.00000000e+00
 1.26469152e-03 0.00000000e+00 0.00000000e+00 8.06149151e-06
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.00371769e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 5.21116008e-05 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.76982613e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.15196968e-04 0.00000000e+00
 0.00000000e+00 5.54487318e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.69721195e-03
 0.00000000e+00 0.00000000e+00 1.27360580e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 9.39625131e-04 0.00000000e+00 0.00000000e+00
 1.60828497e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.97707916e-03
 0.00000000e+00 0.00000000e+00 3.03269780e-03 0.00000000e+00
 0.00000000e+00 1.70080502e-03 0.00000000e+00 0.00000000e+00
 1.77804123e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.19361068e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 7.74646251e-03 1.42387204e-02 0.00000000e+00 1.63233157e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.06627366e-02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.24188781e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.72016910e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.70460927e-03 1.25076046e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.65827833e-03]",-0.02787884982396286,-0.02787884982396286,0.00047259784279578233,-0.028805141595842593,-0.026952558052083127,140.94851340001333,True,0.0,5.0,1.0,BS,BS(γ=5.0)+AdvSAA(100)+Combo,1.0,0.0,-0.027899637238327384,0.00047859837744471296,0.0,0.0,400
primal1,NETLIB,325,85,0.05,Bertsimas-Sim(γ=3.0),"[3.00018658e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.90423512e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 8.96807821e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 5.00624276e-04 1.40533189e-03
 1.77852838e-03 3.33290076e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 7.54249622e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.20123995e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.30715659e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.02191403e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 6.48060136e-03 6.31484087e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.08608040e-03 0.00000000e+00 4.13795500e-03 1.41244356e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 9.72855040e-04 3.55820559e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.71386033e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.36642690e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 3.90882255e-03 0.00000000e+00
 0.00000000e+00 3.56544293e-02 4.21493570e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 5.20192988e-04 0.00000000e+00
 0.00000000e+00 2.49838447e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.58945865e-03 0.00000000e+00 0.00000000e+00
 1.09663424e-02 7.64098792e-03 7.36084771e-03 1.36659850e-02
 0.00000000e+00 0.00000000e+00 3.68139899e-04 0.00000000e+00
 1.47589378e-03 0.00000000e+00 0.00000000e+00 2.01042006e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 4.72911929e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.35388684e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.78654655e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 3.10237050e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.01789593e-03
 0.00000000e+00 0.00000000e+00 2.81174428e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.89368969e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 7.10768803e-04 0.00000000e+00 5.09755081e-03 0.00000000e+00
 0.00000000e+00 3.03392666e-04 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 8.55362915e-03
 0.00000000e+00 0.00000000e+00 5.01176104e-05 0.00000000e+00
 0.00000000e+00 2.37333134e-03 0.00000000e+00 0.00000000e+00
 1.24820945e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.53668490e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 9.29330174e-03 1.06620946e-02 0.00000000e+00 1.43486782e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.05614446e-02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 7.97456308e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.51252198e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.13937817e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 7.51926213e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.68193461e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.15799430e-03]",-0.028476101069520872,,,,,0.10744100000010803,True,,3.0,1.0,,parametric robust (γ=3.0),1.0,0.0,-0.030024236179651744,0.000515044356721681,0.0,0.0,400
primal1,NETLIB,325,85,0.05,HiGHS-SAA,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",,,,,,121.01310079998802,False,,,,,100,1.0,0.0,0.0,0.0,1.5490651429990802e-09,9.760948171352554e-09,400
primal1,NETLIB,325,85,0.05,Nominal-LP,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]",,,,,,0.020608599996194243,False,,,,,deterministic (mean only),1.0,0.0,0.0,0.0,1.5490651429990802e-09,9.760948171352554e-09,400
primal1,NETLIB,325,85,0.05,TSAR-No-calib,"[3.15426548e-02 0.00000000e+00 6.40051296e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 6.73010075e-03 0.00000000e+00 6.09112627e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 4.11145292e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.71589979e-03 1.87072622e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.19765371e-03
 0.00000000e+00 0.00000000e+00 2.39783408e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 8.36972380e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.98873213e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 6.97653498e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.52101907e-03 3.83563152e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.44658421e-03 0.00000000e+00 8.60540823e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.94380981e-03 5.20976105e-04 0.00000000e+00 2.66903362e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 7.24784482e-03 6.72816186e-03 0.00000000e+00
 0.00000000e+00 3.93773628e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.96858757e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.08353104e-01 2.49950876e-02 0.00000000e+00
 2.27135205e-03 0.00000000e+00 3.50691702e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.04567813e-03 7.71411395e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 4.81794796e-03 0.00000000e+00 0.00000000e+00
 2.86536399e-02 2.43259359e-02 2.42818696e-02 3.82518464e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.18417502e-03 0.00000000e+00 0.00000000e+00 5.92924445e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.34031805e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.39451362e-02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 8.54019146e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 9.09871452e-05 0.00000000e+00
 0.00000000e+00 6.25872076e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.14437641e-02 0.00000000e+00
 0.00000000e+00 2.71041033e-03 5.34235588e-03 2.46240935e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 7.02546877e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.12801321e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.76458396e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 5.87773144e-04 0.00000000e+00 0.00000000e+00
 2.14273659e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.39998038e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.48549979e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.24387825e-02 0.00000000e+00
 0.00000000e+00 4.57241238e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 6.66770734e-03 8.06850812e-03 5.32705082e-03 1.41882373e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 6.03572614e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.67790269e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 6.52821505e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 7.14506396e-03 0.00000000e+00
 5.64766451e-03]",-0.03154265484082293,-0.03154265484082293,0.0005347060846469799,-0.03259067876673101,-0.030494630914914847,0.10290420000092126,True,0.0,2.0,1.0,fixed_γ=2.0,No-calibration(fixed γ=2.0),1.0,0.0,-0.031566174126167586,0.0005414951771176303,0.0,0.0,400
